tag,term,text,url
form,form,"pages worth of formal materials, a","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,15"
form,form,"cord myself performing them, testi","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,16"
form,form,"ng out their formal interest and","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,17"
form,form," performative challenge","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,18"
form,form," sounds and performance techniques","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,19"
form,form,"to worry about formal consideratio","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,20"
form,form,"ortly after performing them helped","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,21"
form,form,"ceptual and performative ramificat","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,22"
form,form,"ntrast between formal sections. Go","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,23"
form,form,"feedback cycle formed a crucial pa","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,24"
form,form,"bulary as a performer and then exp","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,25"
form,form,"ion within the formal constraints ","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,26"
form,form,"ng the complex formal structures w","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,27"
form,form,"tral to the performing of this pie","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,28"
form,form,"c where the performer is put in a ","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,29"
form,form,"with kinetic information, each con","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,30"
form,form,"pply to the performance of iminlov","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,31"
form,form,"ll large-scale form of the piece t","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,32"
form,form,"tion from long-form comedy theatre","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,33"
form,form,"visation. Long-form comedy improv ","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,34"
form,form,"994). One long-form comedy piece o","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,35"
form,form,"cenes are transformed each time th","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,36"
form,form,"e typical 3×3) form, as a Harold c","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,37"
form,form,"of both the performer and the audi","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,38"
form,form,"oughout the performance. Much like","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,39"
form,form,", any given performance can fail t","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,40"
form,form,"oducing a flat form that may be ae","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,41"
form,form,"but lacking in formal interest.","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,42"
form,form,"he piece is performed live I lay t","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,43"
form,form,"e is a live performance filmed at ","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,44"
form,form,"llaborative performance art group ","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,45"
form,form,"mputer in a performance context. W","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,46"
form,form,"illuminated performer and the shad","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,47"
form,form,"Sam Andreae performing it on Saxop","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,48"
form,form,"changes in how form and time worke","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,49"
form,form,"irl.com the performer is free to m","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,50"
form,form,"ork for two performers, as it woul","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,51"
form,form,"cus moved from form as content to ","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,52"
form,form,"s well as transforming that materi","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,53"
form,form,"on memory as a formal marker also ","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,54"
form,form,"al function of form in the piece. ","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,55"
form,form,"The formal markers (A/B","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,56"
form,form,"is no implicit formal block to adh","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,57"
form,form," serves as the formal content in t","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,58"
form,form,"een the two performers. This multi","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,59"
form,form,"vigate as a performer, adding to a","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,60"
form,form,"The transformative aspect of","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,61"
form,form,"iece a complex formal structure wh","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,62"
form,form,"insically transformed by the very ","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,63"
form,form,"n what both performers were doing,","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,64"
form,form,"by just one performer, potentially","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,65"
form,form,"radically transforming the context","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,66"
form,form,"ories and transforming them was in","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,67"
form,form,"ds when any performer signals for ","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,68"
form,form,"hange, or transformation.","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,69"
form,form,"le who have performed the piece wi","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,70"
form,form,", while the performer has to engag","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,71"
form,form," present the information to the pe","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,72"
form,form,"rformers. I verbally","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,73"
form,form,"es from the performer. I also want","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,74"
form,form,"y, with the performers only concer","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,75"
form,form,"rent to the performer. Having begu","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,76"
form,form,"h easier to perform in a live cont","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,77"
form,form,"ed from the performer. The dynamic","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,78"
form,form,"e gives the performer only two sec","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,79"
form,form,"s that each performer’s scor","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,80"
form,form," of memory and form in the piece. ","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,81"
form,form," individual performance to develop","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,82"
form,form," a formal shape, but a","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,83"
form,form,"me time the performer cannot predi","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,84"
form,form,"e is a live performance of ialread","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,85"
form,form,"			Upcoming Performances						No u","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,86"
form,form,"pcoming performances","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#form,87"
form,formal,"ing a skeletal formal framework with","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#formal,0"
form,formal,"yself to three formal sections: A, B","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#formal,1"
form,formal,"bout a kind of formal saturation, bu","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#formal,2"
form,formal,"ions gives the formal blocks/contain","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#formal,3"
form,formal,"pages worth of formal materials, and","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#formal,4"
form,formal,"ting out their formal interest and p","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#formal,5"
form,formal,"to worry about formal considerations","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#formal,6"
form,formal,"ntrast between formal sections. Goin","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#formal,7"
form,formal,"ion within the formal constraints as","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#formal,8"
form,formal,"ng the complex formal structures wit","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#formal,9"
form,formal,"but lacking in formal interest.","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#formal,10"
form,formal,"on memory as a formal marker also ch","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#formal,11"
form,formal,"the piece. The formal markers (A/B/C","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#formal,12"
form,formal,"is no implicit formal block to adher","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#formal,13"
form,formal," serves as the formal content in the","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#formal,14"
form,formal,"iece a complex formal structure wher","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#formal,15"
form,formal,"e to develop a formal shape, but at ","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#formal,16"
memory,memory,"dback and form/memory as composi(/im","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memory,0"
memory,memory," extended into memory where physical","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memory,1"
memory,memory," can often aid memory in percussion ","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memory,2"
memory,memory,"ce of physical memory when memorizin","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memory,3"
memory,memory,"nce on kinetic memory” where memorie","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memory,4"
memory,memory,"one can attach memory. This is parti","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memory,5"
memory,memory," “juggling” of memory chunks, where ","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memory,6"
memory,memory,"using physical memory and shuffled/s","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memory,7"
memory,memory,"the perceptual memory space of both ","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memory,8"
memory,memory," as content to memory as content. Me","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memory,9"
memory,memory,"he emphasis on memory as a formal ma","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memory,10"
memory,memory,"pussy.com each memory exists as a pi","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memory,11"
memory,memory,"The memory space of the p","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memory,12"
memory,memory," the different memory types can be e","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memory,13"
memory,memory,"allel with how memory actually works","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memory,14"
memory,memory,"he interaction memory type is based ","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memory,15"
memory,memory,"and short-term memory spaces on a sm","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memory,16"
memory,memory," which type of memory is consciously","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memory,17"
memory,memory,"e was based on memory, I wanted to d","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memory,18"
memory,memory,"g before a new memory is introduced,","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memory,19"
memory,memory,"on whether the memory being displaye","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memory,20"
memory,memory,"y to move from memory to memory, put","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memory,21"
memory,memory,"he function of memory and form in th","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memory,22"
memory,memory,"h the upcoming memory durations.","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memory,23"
memory,memories," memory” where memories “are loaded wi","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memories,0"
memory,memories,"ical and aural memories as these are c","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memories,1"
memory,memories,"erent types of memories gives the piec","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memories,2"
memory,memories,"ng material or memories and transformi","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memories,3"
memory,memories," difficult, as memories began to bleed","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memories,4"
memory,memories,"ated since the memories stored are nea","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memories,5"
memory,memories,"d as long-term memories, while the per","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memories,6"
memory,memories,"these types of memories interact with ","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memories,7"
memory,memories,"ging/recalling memories would work. Si","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memories,8"
memory,memories,"log and recall memories from the perfo","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memories,9"
memory,memories," “cherry pick” memories.","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memories,10"
memory,memories,"log and recall memories is decoupled f","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memories,11"
memory,memories," nine separate memories is difficult a","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memories,12"
memory,memories,"ly so that new memories arrive asynchr","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memories,13"
memory,memories,"two and twelve memories have been prod","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#memories,14"
interaction,interact,"focus with the interaction between the","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#interact,0"
interaction,interact,"ts and shadows interact in a manner wh","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#interact,1"
interaction,interact,"und worlds and interactions:","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#interact,2"
interaction,interact,"something, and interaction: the relati","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#interact,3"
interaction,interact," matter as the interaction memory type","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#interact,4"
interaction,interact,"f the original interaction.","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#interact,5"
interaction,interact,"es of memories interact with one anoth","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#interact,6"
game,game,"ed with improv games. The three sc","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#game,0"
game,etude," with it. This etude-like challenge","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#etude,0"
game,etude,"general improv etude. Here is page ","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#etude,1"
game,etude,"panding on the etude-like nature of","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#etude,2"
game,challenge,"d performative challenges. I would also","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#challenge,0"
game,challenge,"pective is the challenge of generating ","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#challenge,1"
game,challenge,"his etude-like challenge is something t","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#challenge,2"
game,challenge,"This challenge is extended in","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#challenge,3"
game,challenge,"is part of the challenge of the piece.","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#challenge,4"
battle,game,"ed with improv games. The three sc","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#game,0"
battle,etude," with it. This etude-like challenge","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#etude,0"
battle,etude,"general improv etude. Here is page ","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#etude,1"
battle,etude,"panding on the etude-like nature of","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#etude,2"
battle,challenge,"d performative challenges. I would also","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#challenge,0"
battle,challenge,"pective is the challenge of generating ","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#challenge,1"
battle,challenge,"his etude-like challenge is something t","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#challenge,2"
battle,challenge,"This challenge is extended in","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#challenge,3"
battle,challenge,"is part of the challenge of the piece.","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#challenge,4"
video,video,"ided to make a video documenting so","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#video,0"
video,video," in the studio videos due to the ti","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#video,1"
video,video,"e is the first video recording of w","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#video,2"
video,video,"Here is a video from one of ou","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#video,3"
video,videos," in the studio videos due to the tig","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#videos,0"
video,film,"udio recording filmed in early 201","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#film,0"
video,film,"ve performance filmed at Kammer Kl","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#film,1"
video,film,"he close-angle filming exaggerates","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#film,2"
video,filmed,"udio recording filmed in early 2015:","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#filmed,0"
video,filmed,"ve performance filmed at Kammer Klan","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#filmed,1"
drums,drums,"a tour of solo drums + electronics.","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#drums,0"
drums,drums,"				Solo drums+electronics &#","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#drums,1"
drums,percussion," aid memory in percussion music, is grea","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#percussion,0"
drums,percussion,"hen memorizing percussion music with his","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#percussion,1"
feedback,feedback,"und snare drum feedback and form/memor","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#feedback,0"
feedback,feedback,"ically control feedback by placing a c","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#feedback,1"
feedback,feedback,"e or to create feedback is nothing new","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#feedback,2"
feedback,feedback,"wo approaches, feedback and friction, ","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#feedback,3"
feedback,feedback,"This feedback cycle formed a","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#feedback,4"
feedback,feedback,"y expanding my feedback/friction vocab","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#feedback,5"
feedback,feedback,"able nature of feedback mean that phys","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#feedback,6"
feedback,feedback,"Alongside the feedback/snare/DMX vers","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#feedback,7"
feedback,feedback," (instrument + feedback). That spawned","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#feedback,8"
feedback,feedback,"le nature of a feedback-based instrume","http://www.rodrigoconstanzo.com/2013/09/com-pieces/#feedback,9"
composition,composed,"ries of pieces composed, and performed","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#composed,0"
composition,composed,"raction is the composed material of th","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#composed,1"
composition,composed,"tual interplay composed into the piece","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#composed,2"
composition,composed,"tle Pieces are composed collaborativel","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#composed,3"
composition,composed,"iece Sam and I composed together. It w","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#composed,4"
composition,composed," Battle Pieces composed around the tim","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#composed,5"
composition,composed,"everything was composed, along with sa","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#composed,6"
composition,composed,"ttle Pieces we composed. As such it co","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#composed,7"
composition,composed," Battle Pieces composed to date. The p","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#composed,8"
composition,composed," the piece was composed around the kno","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#composed,9"
composition,composed,"e first pieces composed with that mind","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#composed,10"
composition,composed,"ral miniatures composed before we went","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#composed,11"
composition,composed,"the miniatures composed before recordi","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#composed,12"
composition,compose,"ries of pieces composed, and performe","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#compose,0"
composition,compose,"raction is the composed material of t","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#compose,1"
composition,compose,"tual interplay composed into the piec","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#compose,2"
composition,compose,"tle Pieces are composed collaborative","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#compose,3"
composition,compose,"iece Sam and I composed together. It ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#compose,4"
composition,compose," Battle Pieces composed around the ti","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#compose,5"
composition,compose,"er who stopped composes a rhythm/phra","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#compose,6"
composition,compose,"everything was composed, along with s","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#compose,7"
composition,compose,"ttle Pieces we composed. As such it c","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#compose,8"
composition,compose,". We wanted to compose a piece where ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#compose,9"
composition,compose," Battle Pieces composed to date. The ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#compose,10"
composition,compose," the piece was composed around the kn","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#compose,11"
composition,compose,"e first pieces composed with that min","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#compose,12"
composition,compose,"ral miniatures composed before we wen","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#compose,13"
composition,compose,"the miniatures composed before record","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#compose,14"
improvisation,improv,"complex games, improvisational etude","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,0"
improvisation,improv,"rsal of a free-improv duo we had bee","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,1"
improvisation,improv,"till retaining improvisational freed","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,2"
improvisation,improv,"eyond being an improv game, it is al","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,3"
improvisation,improv,"h an aspect of improvisation that we","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,4"
improvisation,improv,"further and/or improve on.","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,5"
improvisation,improv,"s soooo bad at improv endings that&#","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,6"
improvisation,improv," involved solo improv on electronica","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,7"
improvisation,improv,"with just free improv, but during th","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,8"
improvisation,improv,"uages that the improvisers had devel","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,9"
improvisation,improv,"of material we improvise around, whi","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,10"
improvisation,improv,"following free improvisations during","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,11"
improvisation,improv,"hing about the improvisation that co","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,12"
improvisation,improv,"hat we have as improvisers/performer","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,13"
improvisation,improv,"ific aspect of improvisation (ending","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,14"
improvisation,improv,"hose pieces we improve on the improv","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,15"
improvisation,improv,"of our general improvisational langu","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,16"
improvisation,improv,"ng/trapping of improvisational endin","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,17"
improvisation,improv,"tertwined with improv","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,18"
improvisation,improv,"rm in a freely improvised context","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,19"
improvisation,improv," be elusive in improvisation, even a","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,20"
improvisation,improv," inexperienced improvisers. The abil","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,21"
improvisation,improv,"e an ending in improvisation is a va","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,22"
improvisation,improv,"h put it in an improv workshop, &#82","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,23"
improvisation,improv,"ly a decade of improvisers wanting t","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,24"
improvisation,improv,"e Upstairs, an improvisation-based c","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,25"
improvisation,improv,"ly interactive improv. yo momma is v","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,26"
improvisation,improv,"peed of sound (improv).","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,27"
improvisation,improv,"arily from the improvised material, ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,28"
improvisation,improv,"dense and busy improvised material, ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,29"
improvisation,improv,"so, in an improvised context, w","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,30"
improvisation,improv,"e energy using improvised material. ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,31"
improvisation,improv," and Stockholm improv scenes, which ","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,32"
improvisation,improv,"bject-oriented improvisation, and th","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,33"
improvisation,improv,"nds, but in an improvised setting.","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,34"
improvisation,improv,"maintaining an improvisational langu","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,35"
improvisation,improv,"Since we both improvise our own sou","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,36"
improvisation,improv,"in our general improvisational abili","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,37"
improvisation,improv,"le skill in an improvised setting. B","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,38"
improvisation,improv,"milarly to how improvising comedians","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,39"
improvisation,improv,"le Pieces, and improvisation in gene","http://www.rodrigoconstanzo.com/2013/02/strikethrough-me-you-battle-pieces/#improv,40"
